school_key,identity_quality,redizo,school_name_raw,address_raw,city,postcode,school_type,programme_taxonomy,programme_identity,classification_quality,programme_group_raw,programme_group_16_raw,kkov_raw,programme_name_raw,programme_focus_raw,component,mean_mz_score_pct,mean_mz_candidates,max_mz_candidates,mz_school_mean_percentile,mz_school_mean_percentile_method,mz_school_mean_percentile_reference,mean_mz_participation_rate_vs_cj,n_years,first_year,last_year,slope_per_year,slope_mz_mean_score_pct_per_year,slope_mz_school_mean_percentile_per_year
redizo:691005648,redizo,691005648,Waldorfská ZŠ a SŠ Dobromysl z.ú.,"Husova 1126, Plzeň, 30100",Plzeň,301 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,76.5882352941177,17.0,17.0,27.264533573681838,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2026 component=AJ,0.7083333333333334,1,2026,2026,,,
redizo:691005648,redizo,691005648,Waldorfská ZŠ a SŠ Dobromysl z.ú.,"Husova 1126, Plzeň, 30100",Plzeň,301 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,56.0,24.0,24.0,15.562913907284766,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2026 component=CJ,1.0,1,2026,2026,,,
redizo:691005648,redizo,691005648,Waldorfská ZŠ a SŠ Dobromysl z.ú.,"Husova 1126, Plzeň, 30100",Plzeň,301 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,31.7142857142857,7.0,7.0,7.954545454545454,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2026 component=M,0.2916666666666667,1,2026,2026,,,
redizo:691006199,redizo,691006199,Církevní gymnázium,"Jiřího z Poděbrad 288, Kutná Hora, 28401",Kutná Hora,284 01,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,AJ,91.03925523793944,22.272727272727273,27.0,84.69590137919303,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.8028416844907522,11,2016,2026,-0.15262075753723764,-0.15262075753723764,-0.934135656634558
redizo:691006199,redizo,691006199,Církevní gymnázium,"Jiřího z Poděbrad 288, Kutná Hora, 28401",Kutná Hora,284 01,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,CJ,79.34556951203544,27.545454545454547,33.0,86.59233803150704,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.29334579039908787,0.29334579039908787,-0.4173511726485965
redizo:691006199,redizo,691006199,Církevní gymnázium,"Jiřího z Poděbrad 288, Kutná Hora, 28401",Kutná Hora,284 01,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,M,70.00833333333334,6.833333333333333,10.0,71.95318843163582,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.2614970536174408,11,2016,2026,1.7803571428569722,1.7803571428569722,2.1702554929630393
redizo:691006270,redizo,691006270,Základní škola a gymnázium,"Mokrá-Horákov 61, 66404",,664 04,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,AJ,87.34586894586893,9.0,13.0,71.40770069731728,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2024 component=AJ,0.9393939393939394,3,2024,2026,3.2076923076925166,3.2076923076925166,9.648394382869276
redizo:691006270,redizo,691006270,Základní škola a gymnázium,"Mokrá-Horákov 61, 66404",,664 04,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,CJ,64.30023310023309,9.666666666666666,13.0,37.68785970509094,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2024 component=CJ,1.0,3,2024,2026,1.1230769230771727,1.1230769230771727,10.277888916094247
redizo:691006270,redizo,691006270,Základní škola a gymnázium,"Mokrá-Horákov 61, 66404",,664 04,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2024 component=M,,3,2024,2026,,,
redizo:691006474,redizo,691006474,ZŠ a SŠ JEDNA RADOST,"Školní 73, Pňov-Předhradí, 28941",Pňov-Předhradí,289 41,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,69.39583333333334,7.0,8.0,11.80984066988249,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=AJ,0.9444444444444444,2,2025,2026,8.458333333333094,8.458333333333094,14.280273594889941
redizo:691006474,redizo,691006474,ZŠ a SŠ JEDNA RADOST,"Školní 73, Pňov-Předhradí, 28941",Pňov-Předhradí,289 41,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,60.61111111111115,7.5,9.0,32.86367156558176,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=CJ,1.0,2,2025,2026,5.888888888888764,5.888888888888764,19.17331912049167
redizo:691006474,redizo,691006474,ZŠ a SŠ JEDNA RADOST,"Školní 73, Pňov-Předhradí, 28941",Pňov-Předhradí,289 41,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=M,,2,2025,2026,,,
redizo:691006521,redizo,691006521,Hořické gymnázium,"Blahoslavova 2105, Hořice, 50801",Hořice,508 01,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,AJ,84.19348274564942,11.777777777777779,18.0,63.66771103696364,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,0.679936522217224,10,2017,2026,0.012720737514103646,0.012720737514103646,-2.159349036095013
redizo:691006521,redizo,691006521,Hořické gymnázium,"Blahoslavova 2105, Hořice, 50801",Hořice,508 01,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,CJ,73.79903688708951,16.0,25.0,74.53738907575594,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,10,2017,2026,-0.39443512043512413,-0.39443512043512413,-2.0811532805098567
redizo:691006521,redizo,691006521,Hořické gymnázium,"Blahoslavova 2105, Hořice, 50801",Hořice,508 01,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,M,69.94588744588744,6.6,11.0,74.23602700513176,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,0.34523976608187135,10,2017,2026,-0.7976269472620615,-0.7976269472620615,-1.6446049674417849
redizo:691006989,redizo,691006989,Střední zahradnická škola a SOU s.r.o.,"Veleslavínská 282, Praha, 16200",Praha,162 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,AJ,70.24586789013128,13.545454545454545,22.0,29.03668761371382,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.9331122267465101,11,2016,2026,2.165431101118138,2.165431101118138,2.707976496485285
redizo:691006989,redizo,691006989,Střední zahradnická škola a SOU s.r.o.,"Veleslavínská 282, Praha, 16200",Praha,162 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,CJ,55.01736340538089,14.454545454545455,23.0,21.847687992544017,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,1.7243627454070778,1.7243627454070778,3.0860437347808474
redizo:691006989,redizo,691006989,Střední zahradnická škola a SOU s.r.o.,"Veleslavínská 282, Praha, 16200",Praha,162 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,M,22.6666666666667,3.0,3.0,5.816937553464499,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.2727272727272727,11,2016,2026,,,
redizo:691007080,redizo,691007080,"Gymnázium International a SOŠ, s.r.o.","Laudova 1024, Praha, 16300",Praha,163 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,AJ,68.28899411764706,21.0,34.0,31.798403316372923,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.9372586872586872,4,2016,2019,-1.2691911764718657,-1.2691911764718657,-0.3098432255175344
redizo:691007080,redizo,691007080,"Gymnázium International a SOŠ, s.r.o.","Laudova 1024, Praha, 16300",Praha,163 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,CJ,52.96203346203344,23.0,37.0,18.75365367113806,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,4,2016,2019,-3.371621621623383,-3.371621621623383,-9.800678246825903
redizo:691007080,redizo,691007080,"Gymnázium International a SOŠ, s.r.o.","Laudova 1024, Praha, 16300",Praha,163 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,,4,2016,2019,,,
redizo:691007551,redizo,691007551,Gymnázium Pacov,"Hronova 1079, Pacov, 39501",Pacov,395 01,GY6,GY6,GY6,authoritative_programme_group16,GY6,GY6,,,,AJ,87.78725793650796,15.727272727272727,24.0,75.0497450370914,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.8169171276681159,11,2016,2026,0.09252590187589751,0.09252590187589751,-0.7310556434020796
redizo:691007551,redizo,691007551,Gymnázium Pacov,"Hronova 1079, Pacov, 39501",Pacov,395 01,GY6,GY6,GY6,authoritative_programme_group16,GY6,GY6,,,,CJ,75.41616527960402,19.545454545454547,28.0,78.62846974754588,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.06121538759880073,0.06121538759880073,-0.9738162487976342
redizo:691007551,redizo,691007551,Gymnázium Pacov,"Hronova 1079, Pacov, 39501",Pacov,395 01,GY6,GY6,GY6,authoritative_programme_group16,GY6,GY6,,,,M,70.0909090909091,9.0,11.0,76.5717140602195,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.37217391304347824,11,2016,2026,1.954545454545719,1.954545454545719,2.101083719588231
redizo:691008167,redizo,691008167,ZŠ a SŠ Donum Felix s.r.o.,"Petra Bezruče 3087, Kladno, 27201",Kladno,272 01,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,85.12967857142857,6.75,8.0,62.126577609574184,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2022 component=AJ,1.0,5,2022,2026,-3.668077551019583,-3.668077551019583,-14.1287936191881
redizo:691008167,redizo,691008167,ZŠ a SŠ Donum Felix s.r.o.,"Petra Bezruče 3087, Kladno, 27201",Kladno,272 01,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,70.41607142857146,6.75,8.0,57.56571788188842,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2022 component=CJ,1.0,5,2022,2026,-6.681020408161358,-6.681020408161358,-17.307751457343706
redizo:691008167,redizo,691008167,ZŠ a SŠ Donum Felix s.r.o.,"Petra Bezruče 3087, Kladno, 27201",Kladno,272 01,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2022 component=M,,5,2022,2026,,,
redizo:691008914,redizo,691008914,Střední prům. škola TOS VARNSDORF s.r.o.,"Říční 1774, Varnsdorf, 40747",Varnsdorf,407 47,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST1,ST1,,,,AJ,80.49176442307692,8.5,13.0,52.41645664524529,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2020 component=AJ,0.7624458874458875,4,2020,2026,0.4743598239111152,0.4743598239111152,0.18133035751280346
redizo:691008914,redizo,691008914,Střední prům. škola TOS VARNSDORF s.r.o.,"Říční 1774, Varnsdorf, 40747",Varnsdorf,407 47,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST1,ST1,,,,CJ,60.58468614718615,11.25,14.0,36.90728730153857,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2020 component=CJ,1.0,4,2020,2026,1.3752021071299516,1.3752021071299516,2.959568163573093
redizo:691008914,redizo,691008914,Střední prům. škola TOS VARNSDORF s.r.o.,"Říční 1774, Varnsdorf, 40747",Varnsdorf,407 47,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST1,ST1,,,,M,49.6666666666667,6.0,6.0,30.290205562273275,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2020 component=M,0.5454545454545454,4,2020,2026,,,
redizo:691008914,redizo,691008914,Střední prům. škola TOS VARNSDORF s.r.o.,"Říční 1774, Varnsdorf, 40747",Varnsdorf,407 47,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,AJ,81.41134508348794,14.285714285714286,22.0,50.44855879255515,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2020 component=AJ,0.8611170784103115,7,2020,2026,0.17931586270886768,0.17931586270886768,-0.8845453518547716
redizo:691008914,redizo,691008914,Střední prům. škola TOS VARNSDORF s.r.o.,"Říční 1774, Varnsdorf, 40747",Varnsdorf,407 47,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,CJ,61.4507274680207,16.285714285714285,24.0,34.11054238315542,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2020 component=CJ,1.0,7,2020,2026,1.8167366468116786,1.8167366468116786,4.903538258542855
redizo:691008914,redizo,691008914,Střední prům. škola TOS VARNSDORF s.r.o.,"Říční 1774, Varnsdorf, 40747",Varnsdorf,407 47,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2020 component=M,,7,2020,2026,,,
redizo:691009465,redizo,691009465,Soukromá střední škola zemědělská s.r.o.,"Pozďatín 83, 67503",,675 03,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,AJ,71.54338235294117,9.25,17.0,19.149990402596046,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=AJ,0.7236842105263157,6,2021,2026,0.9805882352939624,0.9805882352939624,-1.323979863133931
redizo:691009465,redizo,691009465,Soukromá střední škola zemědělská s.r.o.,"Pozďatín 83, 67503",,675 03,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,CJ,61.60380116959063,10.666666666666666,19.0,32.46633799568519,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=CJ,1.0,6,2021,2026,-1.4577276524644354,-1.4577276524644354,-5.418050085894693
redizo:691009465,redizo,691009465,Soukromá střední škola zemědělská s.r.o.,"Pozďatín 83, 67503",,675 03,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,M,32.65,4.5,5.0,7.457386363636364,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=M,0.4444444444444444,6,2021,2026,1.2333333333336602,1.2333333333336602,1.8465909090914012
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,AJ,80.5325,4.0,4.0,63.998105163429656,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,0.6666666666666666,3,2017,2019,,,
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,CJ,64.0,6.0,6.0,61.29385964912281,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,3,2017,2019,,,
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,,3,2017,2019,,,
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,AJ,90.94623116883116,10.9,20.0,84.8130756799558,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,0.7937277183600713,10,2017,2026,0.5748797323888547,0.5748797323888547,0.8364698453575994
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,CJ,68.6755303030303,14.2,22.0,63.26455628534124,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,10,2017,2026,0.8412180243999553,0.8412180243999553,0.34727593167552023
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,M,51.7922077922078,7.666666666666667,11.0,24.357849445759978,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,0.4603174603174603,10,2017,2026,-7.597402597403083,-7.597402597403083,-1.3011363636363606
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,85.69,5.0,5.0,76.78825201326386,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,0.5,1,2017,2017,,,
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,61.8,10.0,10.0,54.34210526315789,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,1,2017,2017,,,
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,,1,2017,2017,,,
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,authoritative_programme_group16,SHP,SHP,,,,AJ,77.79740476190476,7.0,8.0,47.78989627587124,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,0.7611721611721611,6,2017,2022,1.6448214285714962,1.6448214285714962,3.033600249710381
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,authoritative_programme_group16,SHP,SHP,,,,CJ,54.212657712657716,11.333333333333334,20.0,18.906138350251727,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,6,2017,2022,2.2788417931276763,2.2788417931276763,5.12509151179221
redizo:691009619,redizo,691009619,"Gymnázium Kodaňská a SOŠ, a.s.","Kodaňská 54, Praha, 10100",Praha,101 00,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,authoritative_programme_group16,SHP,SHP,,,,M,42.8571428571429,7.0,7.0,33.34866605335787,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,0.35,6,2017,2022,,,
redizo:691010366,redizo,691010366,AGEL SZdzrŠ a VOŠ zdravotnická s.r.o.,"Antošovická 107, Ostrava, 71100",Ostrava,711 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,80.40306971862826,25.0,41.0,47.70000856316049,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=AJ,0.9590312787987206,6,2021,2026,0.6951932426689537,0.6951932426689537,-0.7051074463759512
redizo:691010366,redizo,691010366,AGEL SZdzrŠ a VOŠ zdravotnická s.r.o.,"Antošovická 107, Ostrava, 71100",Ostrava,711 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,66.86385211687538,25.833333333333332,43.0,51.58845406320867,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=CJ,1.0,6,2021,2026,0.8593876820853941,0.8593876820853941,2.927400703493586
redizo:691010366,redizo,691010366,AGEL SZdzrŠ a VOŠ zdravotnická s.r.o.,"Antošovická 107, Ostrava, 71100",Ostrava,711 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=M,,6,2021,2026,,,
redizo:691010366,redizo,691010366,AGEL SZdzrŠ a VOŠ zdravotnická s.r.o.,"Antošovická 107, Ostrava, 71100",Ostrava,711 00,SOS_HEALTHCARE,SOS_HEALTHCARE,SOS_HEALTHCARE,authoritative_programme_group16,SZD,SZD,,,,AJ,68.67758861533086,79.5,93.0,13.838160589183046,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=AJ,0.9878610772719864,6,2021,2026,0.6185436146509588,0.6185436146509588,-1.7828551450371752
redizo:691010366,redizo,691010366,AGEL SZdzrŠ a VOŠ zdravotnická s.r.o.,"Antošovická 107, Ostrava, 71100",Ostrava,711 00,SOS_HEALTHCARE,SOS_HEALTHCARE,SOS_HEALTHCARE,authoritative_programme_group16,SZD,SZD,,,,CJ,58.052388204679254,80.5,93.0,19.72370250716655,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=CJ,1.0,6,2021,2026,0.30224546099637567,0.30224546099637567,1.0716768446179492
redizo:691010366,redizo,691010366,AGEL SZdzrŠ a VOŠ zdravotnická s.r.o.,"Antošovická 107, Ostrava, 71100",Ostrava,711 00,SOS_HEALTHCARE,SOS_HEALTHCARE,SOS_HEALTHCARE,authoritative_programme_group16,SZD,SZD,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=M,,6,2021,2026,,,
redizo:691012105,redizo,691012105,Střední odborná škola sv. Jana Boska,"Na Lindovce 1463, Kroměříž, 76701",Kroměříž,767 01,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,AJ,65.48666666666666,7.333333333333333,10.0,11.194135808875814,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2023 component=AJ,0.9666666666666667,3,2023,2026,6.540000000002221,6.540000000002221,9.031741175181114
redizo:691012105,redizo,691012105,Střední odborná škola sv. Jana Boska,"Na Lindovce 1463, Kroměříž, 76701",Kroměříž,767 01,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,CJ,64.53333333333333,7.666666666666667,10.0,37.78758656100087,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2023 component=CJ,1.0,3,2023,2026,-3.371428571429379,-3.371428571429379,-9.561288134079286
redizo:691012105,redizo,691012105,Střední odborná škola sv. Jana Boska,"Na Lindovce 1463, Kroměříž, 76701",Kroměříž,767 01,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2023 component=M,,3,2023,2026,,,
redizo:691012342,redizo,691012342,"ScioŠkola Žižkov - střední škola, s.r.o.","Prokopova 100, Praha, 13000",Praha,130 00,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,AJ,88.57936740890688,18.25,26.0,73.24691175155529,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2023 component=AJ,0.9263888888888889,4,2023,2026,-1.0520222672066175,-1.0520222672066175,-2.8220016418141336
redizo:691012342,redizo,691012342,"ScioŠkola Žižkov - střední škola, s.r.o.","Prokopova 100, Praha, 13000",Praha,130 00,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,CJ,71.6861111111111,20.0,30.0,65.24501002390264,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2023 component=CJ,1.0,4,2023,2026,-2.214444444445352,-2.214444444445352,-4.0887850773444
redizo:691012342,redizo,691012342,"ScioŠkola Žižkov - střední škola, s.r.o.","Prokopova 100, Praha, 13000",Praha,130 00,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2023 component=M,,4,2023,2026,,,
redizo:691012342,redizo,691012342,"ScioŠkola Žižkov - střední škola, s.r.o.","Prokopova 100, Praha, 13000",Praha,130 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,87.54398692501017,29.6,43.0,71.84104933082303,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=AJ,0.9511401641836426,6,2021,2026,-0.11309869458706215,-0.11309869458706215,-1.5223233061972836
redizo:691012342,redizo,691012342,"ScioŠkola Žižkov - střední škola, s.r.o.","Prokopova 100, Praha, 13000",Praha,130 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,68.93685742598785,26.666666666666668,44.0,58.0077187979623,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=CJ,1.0,6,2021,2026,-1.022142591707751,-1.022142591707751,-2.5926729375429263
redizo:691012342,redizo,691012342,"ScioŠkola Žižkov - střední škola, s.r.o.","Prokopova 100, Praha, 13000",Praha,130 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2021 component=M,,6,2021,2026,,,
redizo:691012415,redizo,691012415,"SPŠ stav. a OA arch. J. Letzela, Náchod","Pražská 931, Náchod, 54701",Náchod,547 01,SOS_ECONOMIC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,SEK,SEK,,,,AJ,78.6770347172213,26.444444444444443,36.0,43.72798514394385,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2018 component=AJ,0.6557191800976506,9,2018,2026,0.24298656301889013,0.24298656301889013,-1.4534238115981695
redizo:691012415,redizo,691012415,"SPŠ stav. a OA arch. J. Letzela, Náchod","Pražská 931, Náchod, 54701",Náchod,547 01,SOS_ECONOMIC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,SEK,SEK,,,,CJ,63.65618336981962,39.44444444444444,54.0,46.79776675695192,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2018 component=CJ,1.0,9,2018,2026,0.5405650897169626,0.5405650897169626,-0.8507750437155176
redizo:691012415,redizo,691012415,"SPŠ stav. a OA arch. J. Letzela, Náchod","Pražská 931, Náchod, 54701",Náchod,547 01,SOS_ECONOMIC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,SEK,SEK,,,,M,44.006266749123895,7.857142857142857,11.0,21.890837034368094,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2018 component=M,0.18529188708555358,9,2018,2026,1.0063904349617212,1.0063904349617212,-0.35114057104669616
